anger,When my kid brother broke my reading spectacles.
disgust,"When I, for the first time, failed a junior exam, i.e form 3."
fear,"The time I drove my uncle's car, without having asked for his permission.  It was the first time that I was driving a car."
guilt,When I nearly got my fiancee pregnant.
joy,The first time I really fell in love with a girl.
sadness,When my mum's brother passed away after having been involved in a car accident.   He was bringing me a present as I had passed my form five exams with flying colours.
shame,When my mum learnt that I had beaten up someone in a fight.
anger,A very close friend of mine was refused entrance to the medical school.  Her grades were very good and she should not have been left out.  Biased judgment !
disgust,"When I went to report a stolen good at the police station, the woman-officer-in-charge was very rude and did not seem to have respect for anyone."
fear,"When I was at a boarding school at Lusaka, the Rhodesian soldiers came to bomb a house near our school and we saw the whole scene."
guilt,I failed to keep a promise and this had a serious effet on someone's problem.
joy,"When my sister's first child came home, after one week in intensive care at the hospital."
sadness,My sister lost one of her twin sons (my first nephews) and then the older one died a week later.
shame,"I insulted two of my friends because I thought that had been gossiping about me right under my nose, however I later found out that they were not doing so."
anger,When a boy who was drunk came into my room and misbehaved in the presence of my boyfriend.
disgust,"When the committee, to which I belong, was accused of having squandered the money of the association."
fear,When my neighbour's life was threatened by someone who was trying to break into his house.
guilt,When my friend was punished for something that I had done.
joy,When I met my mother after not having seen her for three years.
sadness,"My father resigned from work, and soon after this his elder brother died.  The next day my granny died (my mother's mother).  My dad remains the only living member of his family."
shame,When I went to the library three weeks after it had opened and found that everyone was busy.
anger,Some people were sitting outside and saying things which were not really true.
